timestamp,src,dst,y,weights
1,98,98,4,202818.0,9,9
1,28,103,9,497.0,4,5
1,28,65,9,69.0,4,4
1,28,37,9,5379.0,4,0
1,28,127,9,141.0,4,6
1,28,92,9,49.0,4,0
1,28,121,9,1584.0,4,3
1,28,28,9,65777.0,4,4
1,28,98,9,1364.0,4,9
1,28,5,9,132.0,4,1
1,28,82,9,154.0,4,4
1,23,23,0,188183.0,0,0
1,28,6,9,887.0,4,3
1,28,68,9,501.0,4,3
1,28,83,9,126.0,4,3
1,98,37,4,4604.0,9,0
1,98,127,4,410.0,9,6
1,98,121,4,213.0,9,3
1,98,28,4,1312.0,9,4
1,101,101,0,46767.0,0,0
1,98,5,4,1360.0,9,1
1,43,43,0,38034.0,3,3
1,32,32,1,99049.0,2,2
1,98,92,4,843.0,9,0
1,47,47,6,166768.0,3,3
1,43,98,0,647.0,3,9
1,100,11,0,219.0,3,4
1,30,23,2,922.0,0,0
1,41,41,9,170897.0,5,5
1,115,115,0,40581.0,0,0
1,47,41,6,2023.0,3,5
1,43,5,0,1400.0,3,1
1,43,105,0,510.0,3,1
1,105,0,0,309.0,1,4
1,98,43,4,751.0,9,3
1,65,65,7,30673.0,4,4
1,100,100,0,136927.0,3,3
1,47,58,6,918.0,3,2
1,65,37,7,4316.0,4,0
1,65,127,7,69.0,4,6
1,37,112,0,3432.0,0,7
1,37,54,0,2506.0,0,4
1,60,60,0,71605.0,1,1
1,41,37,9,2372.0,5,0
1,66,37,4,2506.0,11,0
1,66,98,4,1931.0,11,9
1,66,65,4,291.0,11,4
1,66,66,4,249749.0,11,11
1,60,47,0,151.0,1,3
1,112,112,5,414146.0,7,7
1,112,37,5,3196.0,7,0
1,112,0,5,117.0,7,4
1,109,37,6,1520.0,4,0
1,109,112,6,405.0,4,7
1,109,109,6,18024.0,4,4
1,109,54,6,334.0,4,4
1,109,0,6,298.0,4,4
1,41,42,9,907.0,5,1
1,57,57,3,27462.0,3,3
1,57,66,3,377.0,3,11
1,57,128,3,307.0,3,1
1,57,91,3,721.0,3,1
1,57,122,3,73.0,3,3
1,57,37,3,4050.0,3,0
1,57,65,3,164.0,3,4
1,0,0,0,181229.0,4,4
1,11,11,0,40192.0,4,4
1,66,57,4,410.0,11,3
1,41,103,9,1364.0,5,5
1,66,91,4,938.0,11,1
1,60,58,0,680.0,1,2
1,0,30,0,862.0,4,0
1,23,0,0,195.0,0,4
1,0,98,0,194.0,4,9
1,54,0,3,54.0,4,4
1,54,109,3,367.0,4,4
1,54,37,3,2533.0,4,0
1,54,54,3,22391.0,4,4
1,54,112,3,990.0,4,7
1,128,65,1,95.0,1,4
1,128,57,1,315.0,1,3
1,128,128,1,35027.0,1,1
1,128,91,1,1291.0,1,1
1,128,54,1,110.0,1,4
1,128,122,1,383.0,1,3
1,103,37,4,5177.0,5,0
1,128,45,1,348.0,1,0
1,128,125,1,76.0,1,0
1,128,37,1,4159.0,1,0
1,128,66,1,250.0,1,11
1,103,42,4,1449.0,5,1
1,98,66,4,1944.0,9,11
1,103,103,4,88087.0,5,5
1,0,33,0,615.0,4,1
1,103,121,4,1331.0,5,3
1,0,37,0,5991.0,4,0
1,0,88,0,338.0,4,6
1,0,23,0,211.0,4,0
1,91,66,2,933.0,1,11
1,91,57,2,716.0,1,3
1,91,98,2,36.0,1,9
1,91,37,2,3208.0,1,0
1,91,65,2,107.0,1,4
1,60,112,0,156.0,1,7
1,103,41,4,1338.0,5,5
1,91,91,2,46160.0,1,1
1,91,128,2,1280.0,1,1
1,113,113,2,124401.0,3,3
1,91,45,2,324.0,1,0
1,91,125,2,117.0,1,0
1,91,122,2,705.0,1,3
1,103,6,4,1517.0,5,3
1,54,45,3,376.0,4,0
1,112,54,5,944.0,7,4
1,112,128,5,38.0,7,1
